book_id,book_name,author,genre,price,quantity,publisher,published_year
398,Book Title 398,Author 464,Business,445.71,11,Publisher 144,2001
399,Book Title 399,Author 6,Business,121.37,2,Publisher 192,1992
400,Book Title 400,Author 260,Romance,1057.25,152,Publisher 166,1983
401,Book Title 401,Author 76,Mystery,1434.45,149,Publisher 172,2022
402,Book Title 402,Author 97,Romance,263.64,127,Publisher 36,1982
403,Book Title 403,Author 366,Business,203.09,195,Publisher 175,1987
404,Book Title 404,Author 148,Sci-Fi,149.73,138,Publisher 162,2014
405,Book Title 405,Author 278,History,1060.19,132,Publisher 5,1990
406,Book Title 406,Author 84,Fantasy,644.42,133,Publisher 11,1983
407,Book Title 407,Author 224,History,1266.12,41,Publisher 59,2023
408,Book Title 408,Author 100,Sci-Fi,763.8,16,Publisher 46,1988
409,Book Title 409,Author 484,Fiction,233.24,187,Publisher 97,1983
410,Book Title 410,Author 306,Fantasy,1157.41,146,Publisher 120,2022
411,Book Title 411,Author 218,Sci-Fi,1044.37,158,Publisher 119,2005
412,Book Title 412,Author 378,Romance,753.04,152,Publisher 27,1983
413,Book Title 413,Author 351,Fiction,827.35,49,Publisher 171,1999
414,Book Title 414,Author 96,Fiction,1208.37,178,Publisher 67,2012
415,Book Title 415,Author 121,Business,705.22,91,Publisher 46,2002
416,Book Title 416,Author 438,History,1451.28,53,Publisher 112,2006
417,Book Title 417,Author 475,Romance,1272.5,91,Publisher 164,2006
418,Book Title 418,Author 127,Mystery,1333.22,90,Publisher 83,2014
419,Book Title 419,Author 459,Mystery,1364.91,175,Publisher 142,2004
420,Book Title 420,Author 172,Fiction,117.41,108,Publisher 43,1986
421,Book Title 421,Author 26,Sci-Fi,930.87,54,Publisher 163,2003
422,Book Title 422,Author 479,History,155.67,61,Publisher 126,1999
423,Book Title 423,Author 438,History,262.91,56,Publisher 26,2017
424,Book Title 424,Author 59,Fiction,127.75,148,Publisher 157,2022
425,Book Title 425,Author 249,Sci-Fi,1120.43,104,Publisher 24,2004
426,Book Title 426,Author 334,Fiction,482.2,106,Publisher 190,2003
427,Book Title 427,Author 482,Business,1418.66,64,Publisher 58,1999
428,Book Title 428,Author 79,Romance,815.86,135,Publisher 130,2010
429,Book Title 429,Author 257,Sci-Fi,189.98,34,Publisher 55,2006
430,Book Title 430,Author 2,History,593.33,62,Publisher 16,2006
431,Book Title 431,Author 364,Business,1014.52,66,Publisher 86,2017
432,Book Title 432,Author 153,Fiction,1222.94,159,Publisher 91,2017
433,Book Title 433,Author 119,Fantasy,912.26,75,Publisher 95,2008
434,Book Title 434,Author 361,Sci-Fi,259.01,148,Publisher 5,2006
435,Book Title 435,Author 368,History,268.49,167,Publisher 185,2011
436,Book Title 436,Author 490,Fantasy,703.09,20,Publisher 14,1990
437,Book Title 437,Author 139,Mystery,331.81,11,Publisher 158,2014
438,Book Title 438,Author 284,Sci-Fi,669.03,182,Publisher 46,1988
439,Book Title 439,Author 264,Fantasy,694.74,155,Publisher 66,2002
440,Book Title 440,Author 162,Fantasy,554.64,165,Publisher 132,2015
441,Book Title 441,Author 169,Fiction,371.76,198,Publisher 90,2012
442,Book Title 442,Author 438,Fiction,1241.88,124,Publisher 111,2005
443,Book Title 443,Author 449,Sci-Fi,141.34,171,Publisher 91,1983
444,Book Title 444,Author 425,Fantasy,1051.88,36,Publisher 142,1998
445,Book Title 445,Author 311,Romance,1249.94,42,Publisher 28,2012
446,Book Title 446,Author 321,Sci-Fi,487.26,115,Publisher 134,2000
447,Book Title 447,Author 20,Business,1255.75,48,Publisher 192,2022
448,Book Title 448,Author 182,Romance,938.18,35,Publisher 188,2005
449,Book Title 449,Author 231,Romance,279.85,58,Publisher 157,1991
450,Book Title 450,Author 269,Fantasy,1273.93,31,Publisher 139,2018
451,Book Title 451,Author 187,Romance,1366.94,66,Publisher 83,2000
452,Book Title 452,Author 208,Romance,329.9,95,Publisher 95,2019
453,Book Title 453,Author 452,Romance,301.06,153,Publisher 66,1981
454,Book Title 454,Author 244,Business,921.43,42,Publisher 68,2006
455,Book Title 455,Author 245,Fantasy,198.98,23,Publisher 13,2017
456,Book Title 456,Author 224,Fantasy,1303.38,27,Publisher 65,2000
457,Book Title 457,Author 184,Sci-Fi,856.44,69,Publisher 56,2013
458,Book Title 458,Author 61,Mystery,1203.69,80,Publisher 98,1995
459,Book Title 459,Author 28,Fiction,942.32,154,Publisher 3,1996
460,Book Title 460,Author 83,Fiction,1396.97,76,Publisher 76,2011
461,Book Title 461,Author 319,Sci-Fi,1289.42,79,Publisher 61,2000
462,Book Title 462,Author 139,History,858.74,68,Publisher 25,1993
463,Book Title 463,Author 297,Business,990.58,143,Publisher 197,1983
464,Book Title 464,Author 202,Mystery,1285.65,38,Publisher 195,2017
465,Book Title 465,Author 238,Sci-Fi,509.47,169,Publisher 67,2015
466,Book Title 466,Author 35,Sci-Fi,1365.41,158,Publisher 43,1992
467,Book Title 467,Author 10,Fiction,1369.5,92,Publisher 127,2007
468,Book Title 468,Author 149,Mystery,647.11,50,Publisher 110,1996
469,Book Title 469,Author 103,Romance,406.51,36,Publisher 21,1998
470,Book Title 470,Author 86,Fiction,797.3,1,Publisher 133,2005
471,Book Title 471,Author 5,Fiction,226.03,34,Publisher 73,1985
472,Book Title 472,Author 313,Romance,1143.25,114,Publisher 143,2009
473,Book Title 473,Author 221,Mystery,1346.75,115,Publisher 29,2015
474,Book Title 474,Author 128,Fantasy,945.5,130,Publisher 60,2000
475,Book Title 475,Author 423,Fantasy,661.41,18,Publisher 75,1980
476,Book Title 476,Author 174,History,540.93,40,Publisher 153,1995
477,Book Title 477,Author 385,Fiction,1370.29,116,Publisher 5,2014
478,Book Title 478,Author 62,Fiction,583.79,93,Publisher 29,2007
479,Book Title 479,Author 412,History,686.05,164,Publisher 51,2014
480,Book Title 480,Author 68,Fiction,417.04,114,Publisher 149,2022
481,Book Title 481,Author 121,Sci-Fi,291.67,89,Publisher 149,2023
482,Book Title 482,Author 214,Fantasy,1050.39,13,Publisher 197,1984
483,Book Title 483,Author 434,Sci-Fi,780.24,188,Publisher 40,1983
484,Book Title 484,Author 121,Fiction,768.93,51,Publisher 8,2022
485,Book Title 485,Author 155,History,992.61,0,Publisher 33,2021
486,Book Title 486,Author 8,Sci-Fi,1375.21,38,Publisher 114,2022
487,Book Title 487,Author 320,Romance,796.58,131,Publisher 30,1982
488,Book Title 488,Author 42,Sci-Fi,508.16,6,Publisher 3,1988
489,Book Title 489,Author 328,Fiction,1107.76,50,Publisher 46,1997
490,Book Title 490,Author 320,Fiction,379.14,74,Publisher 154,1982
491,Book Title 491,Author 429,Fiction,956.02,47,Publisher 127,1999
492,Book Title 492,Author 475,Fiction,361.32,117,Publisher 134,2017
493,Book Title 493,Author 251,History,603.23,32,Publisher 183,1998
494,Book Title 494,Author 359,Fiction,282.94,184,Publisher 16,2006
495,Book Title 495,Author 395,History,863.38,166,Publisher 1,1981
496,Book Title 496,Author 285,History,769.64,32,Publisher 31,2003
497,Book Title 497,Author 491,Business,1366.89,137,Publisher 166,2021
498,Book Title 498,Author 384,Fiction,921.63,38,Publisher 18,1997
499,Book Title 499,Author 74,Romance,1302.34,102,Publisher 99,1998
500,Book Title 500,Author 150,History,837.02,72,Publisher 43,2022
501,Book Title 501,Author 291,Sci-Fi,361.68,116,Publisher 7,2015
502,Book Title 502,Author 452,Fantasy,488.75,42,Publisher 154,2013
503,Book Title 503,Author 100,Romance,312.7,81,Publisher 13,1994
504,Book Title 504,Author 333,Fiction,1485.2,123,Publisher 128,1991
505,Book Title 505,Author 340,Mystery,1062.43,39,Publisher 84,2016
506,Book Title 506,Author 423,Fantasy,1234.53,68,Publisher 26,2015
507,Book Title 507,Author 203,Business,1070.55,161,Publisher 14,1981
508,Book Title 508,Author 455,Sci-Fi,1160.17,104,Publisher 55,2014
509,Book Title 509,Author 447,Sci-Fi,1448.5,154,Publisher 148,1986
510,Book Title 510,Author 218,Fiction,1143.95,38,Publisher 50,1983
511,Book Title 511,Author 261,Business,826.36,147,Publisher 22,1989
512,Book Title 512,Author 166,Romance,390.82,48,Publisher 126,2020
513,Book Title 513,Author 359,Fiction,1356.05,16,Publisher 15,2007
514,Book Title 514,Author 443,Sci-Fi,919.11,122,Publisher 42,2011
515,Book Title 515,Author 131,Romance,1241.79,197,Publisher 94,1999
516,Book Title 516,Author 272,Romance,260.37,46,Publisher 190,2010
517,Book Title 517,Author 458,Business,414.02,96,Publisher 138,2022
518,Book Title 518,Author 333,Mystery,1031.48,171,Publisher 56,1987
519,Book Title 519,Author 250,Romance,989.71,180,Publisher 122,2003
520,Book Title 520,Author 316,Fiction,1178.16,171,Publisher 108,1982
521,Book Title 521,Author 139,History,751.59,51,Publisher 50,1991
522,Book Title 522,Author 342,Fiction,961.56,169,Publisher 52,2015
523,Book Title 523,Author 156,Business,682.07,148,Publisher 14,1980
524,Book Title 524,Author 216,History,799.75,11,Publisher 50,2001
525,Book Title 525,Author 360,Fantasy,478.72,146,Publisher 142,2005
526,Book Title 526,Author 336,History,117.87,10,Publisher 12,2022
527,Book Title 527,Author 198,History,186.57,153,Publisher 124,1982
528,Book Title 528,Author 480,Business,730.84,38,Publisher 16,2011
529,Book Title 529,Author 121,Business,815.66,90,Publisher 88,2021
530,Book Title 530,Author 11,Mystery,665.1,172,Publisher 87,1991
531,Book Title 531,Author 364,Mystery,206.43,174,Publisher 185,2000
532,Book Title 532,Author 431,Romance,1289.15,146,Publisher 13,2009
533,Book Title 533,Author 260,Fantasy,217.39,141,Publisher 81,2009
534,Book Title 534,Author 170,Romance,468.12,40,Publisher 127,2001
535,Book Title 535,Author 405,Fantasy,1061.71,14,Publisher 158,1982
536,Book Title 536,Author 396,Business,1394.36,130,Publisher 104,1980
537,Book Title 537,Author 363,Mystery,618.2,35,Publisher 49,2001
538,Book Title 538,Author 300,Romance,496.39,78,Publisher 141,2013
539,Book Title 539,Author 435,Fiction,457.37,29,Publisher 82,2024
540,Book Title 540,Author 419,Fantasy,1152.22,126,Publisher 190,2022
541,Book Title 541,Author 210,Mystery,752.61,106,Publisher 139,2005
542,Book Title 542,Author 322,Business,709.83,99,Publisher 198,2010
543,Book Title 543,Author 464,Romance,772.71,5,Publisher 31,1985
544,Book Title 544,Author 490,Romance,454.32,192,Publisher 128,1984
545,Book Title 545,Author 147,Fantasy,361.32,25,Publisher 94,1982
546,Book Title 546,Author 216,Fantasy,798.76,158,Publisher 63,2002
547,Book Title 547,Author 283,Romance,784.19,14,Publisher 30,2014
548,Book Title 548,Author 465,History,779.02,191,Publisher 61,2017
549,Book Title 549,Author 189,Fantasy,725.05,113,Publisher 17,1997
550,Book Title 550,Author 499,Business,282.16,172,Publisher 61,1998
551,Book Title 551,Author 26,Sci-Fi,1355.04,24,Publisher 146,2024
552,Book Title 552,Author 493,Fiction,502.59,51,Publisher 199,2017
553,Book Title 553,Author 5,Fantasy,1499.61,60,Publisher 188,1999
554,Book Title 554,Author 65,Romance,1326.18,52,Publisher 130,2012
555,Book Title 555,Author 170,History,741.79,52,Publisher 5,2018
556,Book Title 556,Author 40,History,1296.38,84,Publisher 64,2005
557,Book Title 557,Author 43,Business,958.52,23,Publisher 30,2007
558,Book Title 558,Author 276,Fantasy,317.44,165,Publisher 167,1996
559,Book Title 559,Author 436,History,1012.4,141,Publisher 182,2023
560,Book Title 560,Author 122,Fantasy,242.85,72,Publisher 198,2015
561,Book Title 561,Author 323,Business,1132.76,61,Publisher 13,2010
562,Book Title 562,Author 213,Fiction,845.06,193,Publisher 152,2013
563,Book Title 563,Author 389,Sci-Fi,507.17,50,Publisher 65,1999
564,Book Title 564,Author 374,Business,508.0,154,Publisher 64,1991
565,Book Title 565,Author 197,Fantasy,564.35,17,Publisher 47,2002
566,Book Title 566,Author 82,Fiction,557.57,68,Publisher 158,2014
567,Book Title 567,Author 374,Sci-Fi,412.33,28,Publisher 33,2016
568,Book Title 568,Author 272,Mystery,1071.72,81,Publisher 154,2010
569,Book Title 569,Author 77,History,306.64,55,Publisher 163,1986
570,Book Title 570,Author 378,Romance,327.05,62,Publisher 27,2015
571,Book Title 571,Author 23,Fantasy,1057.87,184,Publisher 196,2018
572,Book Title 572,Author 406,Sci-Fi,594.72,66,Publisher 51,2007
573,Book Title 573,Author 36,History,1499.38,178,Publisher 96,1996
574,Book Title 574,Author 39,Romance,1369.23,32,Publisher 164,1984
575,Book Title 575,Author 339,Mystery,1186.75,54,Publisher 192,2022
576,Book Title 576,Author 59,Fantasy,242.33,30,Publisher 141,2003
577,Book Title 577,Author 336,Fantasy,204.45,188,Publisher 73,2019
578,Book Title 578,Author 32,Business,909.78,144,Publisher 86,2024
579,Book Title 579,Author 498,Business,525.93,157,Publisher 76,2001
580,Book Title 580,Author 291,Business,1054.62,41,Publisher 79,1996
581,Book Title 581,Author 352,Romance,103.51,151,Publisher 117,2017
582,Book Title 582,Author 160,Romance,1026.1,49,Publisher 21,2004
583,Book Title 583,Author 323,Sci-Fi,187.36,181,Publisher 40,2018
584,Book Title 584,Author 84,Sci-Fi,614.36,107,Publisher 107,2002
585,Book Title 585,Author 372,Fiction,663.22,29,Publisher 73,2006
586,Book Title 586,Author 322,Fantasy,753.01,52,Publisher 161,1984
587,Book Title 587,Author 288,History,337.04,14,Publisher 159,1990
588,Book Title 588,Author 170,Fantasy,369.91,166,Publisher 1,2005
589,Book Title 589,Author 194,Fiction,1224.72,25,Publisher 197,2018
590,Book Title 590,Author 21,History,1322.5,74,Publisher 177,1981
591,Book Title 591,Author 292,Mystery,585.24,190,Publisher 119,2005
592,Book Title 592,Author 129,History,129.06,70,Publisher 182,1994
593,Book Title 593,Author 260,Fantasy,1407.53,7,Publisher 140,1980
594,Book Title 594,Author 468,Romance,349.01,130,Publisher 151,1982
595,Book Title 595,Author 187,Sci-Fi,564.5,180,Publisher 103,2016
596,Book Title 596,Author 42,Business,243.73,162,Publisher 57,2003
597,Book Title 597,Author 481,Fiction,1131.09,60,Publisher 151,1996
598,Book Title 598,Author 464,Mystery,433.65,183,Publisher 112,1997
599,Book Title 599,Author 327,Sci-Fi,979.76,194,Publisher 141,1984
600,Book Title 600,Author 473,Business,679.58,67,Publisher 12,2002
601,Book Title 601,Author 175,History,628.12,28,Publisher 34,1981
602,Book Title 602,Author 263,Business,774.51,157,Publisher 55,2000
603,Book Title 603,Author 32,History,1474.7,160,Publisher 126,2001
604,Book Title 604,Author 205,History,280.35,111,Publisher 138,2013
605,Book Title 605,Author 444,Fiction,101.53,129,Publisher 127,1986
606,Book Title 606,Author 181,Fiction,930.32,35,Publisher 9,2024
607,Book Title 607,Author 298,History,1365.89,155,Publisher 94,2016
608,Book Title 608,Author 234,Sci-Fi,186.59,16,Publisher 30,2015
609,Book Title 609,Author 170,Mystery,921.63,127,Publisher 172,2013
610,Book Title 610,Author 123,Romance,337.35,21,Publisher 97,1998
611,Book Title 611,Author 104,Sci-Fi,647.04,68,Publisher 82,2005
612,Book Title 612,Author 105,Mystery,1210.45,47,Publisher 40,2017
613,Book Title 613,Author 1,Business,953.22,156,Publisher 168,2019
614,Book Title 614,Author 329,Mystery,1319.37,159,Publisher 102,1981
615,Book Title 615,Author 171,History,263.29,146,Publisher 159,1995
616,Book Title 616,Author 386,Fantasy,778.99,49,Publisher 98,2020
617,Book Title 617,Author 451,Sci-Fi,1452.23,86,Publisher 124,2009
618,Book Title 618,Author 421,Mystery,345.19,149,Publisher 41,1996
619,Book Title 619,Author 177,Business,1469.74,3,Publisher 56,2011
620,Book Title 620,Author 491,Romance,910.31,97,Publisher 198,1986
621,Book Title 621,Author 375,Sci-Fi,854.09,75,Publisher 162,2008
622,Book Title 622,Author 174,Fantasy,990.6,116,Publisher 50,1995
623,Book Title 623,Author 311,Business,749.42,199,Publisher 121,1996
624,Book Title 624,Author 295,Fiction,231.62,165,Publisher 196,2014
625,Book Title 625,Author 263,Mystery,635.65,59,Publisher 92,2010
626,Book Title 626,Author 104,Business,1133.64,157,Publisher 140,2016
627,Book Title 627,Author 185,Romance,104.29,91,Publisher 7,2015
628,Book Title 628,Author 179,Mystery,858.15,86,Publisher 86,1986
629,Book Title 629,Author 70,Romance,987.29,150,Publisher 87,1986
630,Book Title 630,Author 309,Sci-Fi,560.2,46,Publisher 102,1994
631,Book Title 631,Author 168,Sci-Fi,1185.38,64,Publisher 108,1985
632,Book Title 632,Author 334,Romance,1440.34,97,Publisher 74,1994
633,Book Title 633,Author 37,Fantasy,1228.12,146,Publisher 174,2001
634,Book Title 634,Author 160,History,657.52,194,Publisher 1,1987
635,Book Title 635,Author 496,Mystery,1121.23,75,Publisher 152,1996
636,Book Title 636,Author 493,Mystery,267.63,75,Publisher 45,1982
637,Book Title 637,Author 359,Romance,749.14,172,Publisher 180,2005
638,Book Title 638,Author 265,Romance,1172.6,188,Publisher 172,1987
639,Book Title 639,Author 406,Fantasy,306.45,173,Publisher 41,2006
640,Book Title 640,Author 255,Sci-Fi,219.48,33,Publisher 113,2021
641,Book Title 641,Author 379,Romance,387.64,155,Publisher 72,1981
642,Book Title 642,Author 426,History,344.3,185,Publisher 31,1992
643,Book Title 643,Author 71,Romance,1144.24,122,Publisher 134,2021
644,Book Title 644,Author 450,Fiction,1205.8,130,Publisher 24,2013
645,Book Title 645,Author 34,Romance,531.26,67,Publisher 154,1997
646,Book Title 646,Author 304,Sci-Fi,1072.08,47,Publisher 198,2013
647,Book Title 647,Author 157,Business,1008.22,155,Publisher 117,2022
648,Book Title 648,Author 301,Fiction,573.25,57,Publisher 106,1992
649,Book Title 649,Author 141,History,444.77,14,Publisher 193,2013
650,Book Title 650,Author 333,Sci-Fi,355.23,186,Publisher 25,1999
651,Book Title 651,Author 376,Romance,282.65,175,Publisher 103,2012
652,Book Title 652,Author 348,Romance,995.76,109,Publisher 29,2017
653,Book Title 653,Author 416,Fiction,357.2,159,Publisher 132,2024
654,Book Title 654,Author 478,History,647.38,163,Publisher 110,1988
655,Book Title 655,Author 136,Business,1329.35,117,Publisher 114,1991
656,Book Title 656,Author 67,Sci-Fi,183.2,41,Publisher 2,2016
657,Book Title 657,Author 463,Romance,426.77,167,Publisher 126,1981
658,Book Title 658,Author 367,Romance,285.44,78,Publisher 137,2010
659,Book Title 659,Author 283,Sci-Fi,842.29,2,Publisher 50,2013
660,Book Title 660,Author 399,Business,373.3,185,Publisher 83,1983
661,Book Title 661,Author 223,Sci-Fi,1025.25,106,Publisher 12,1983
662,Book Title 662,Author 283,Fantasy,1425.54,187,Publisher 182,2007
663,Book Title 663,Author 40,Mystery,1459.65,151,Publisher 181,1982
664,Book Title 664,Author 424,Sci-Fi,1121.07,97,Publisher 95,1992
665,Book Title 665,Author 156,Fantasy,1088.01,40,Publisher 200,1980
666,Book Title 666,Author 11,Mystery,1210.58,32,Publisher 168,2024
667,Book Title 667,Author 91,Mystery,1254.35,93,Publisher 174,2012
668,Book Title 668,Author 270,Fiction,1232.96,115,Publisher 167,2001
669,Book Title 669,Author 89,Romance,200.79,46,Publisher 88,2010
670,Book Title 670,Author 165,Sci-Fi,405.17,151,Publisher 83,1992
671,Book Title 671,Author 165,History,169.36,14,Publisher 9,1986
672,Book Title 672,Author 160,Sci-Fi,1203.55,0,Publisher 190,1992
673,Book Title 673,Author 114,Fiction,1271.52,146,Publisher 61,1980
674,Book Title 674,Author 76,Business,1053.75,27,Publisher 198,2019
675,Book Title 675,Author 108,Mystery,635.52,12,Publisher 149,2001
